original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor,exempt_status,adv_or_exempt,profit_status
1720664,172066402,HEALTH,Temple University,Health Department,FY 18 RWA to increase $,3/1/2018,2/28/2019,0,651188.00,497541.00,Temple University,9,EXEMPT,Non Profit
1820008,182000801,HEALTH,Temple University,Health Department,HIV/AIDS Dental Care,7/1/2018,6/30/2019,90,40868.00,12426.80,Temple University,9,EXEMPT,Non Profit
1820339,182033902,HEALTH,Temple University,Health Department,Salt Reduction - Buffets,9/30/2018,9/29/2019,181,89500.00,0.00,Temple University,9,EXEMPT,Non Profit
1820421,182042101,HEALTH,Temple University,Health Department,FY 19 Comp HIV Sur& Pre,1/1/2019,12/31/2019,274,96000.00,0.00,Temple University,1,ADVERTISED,Non Profit
1820598,1820598,HEALTH,Temple University,Health Department,Health Enterprise Zone,2/1/2018,1/31/2019,0,289829.53,211299.52,Temple University,9,EXEMPT,Non Profit
MPXX19000098,MPXX19000098,HEALTH,The College of Physicians of Philadelphia,Miscellaneous Order,Pub Health Grand Rounds,7/1/2018,6/30/2019,90,10000.00,10000.00,The College of Physicians of Philadelphia,102,EXEMPT,Non Profit
1720681,172068101,HEALTH,The Cooper Health System,Health Department,FY 18 RWA,3/1/2018,2/28/2019,0,1026407.00,601932.00,The Cooper Health System,9,EXEMPT,Non Profit
1920285,1920285,HEALTH,The Food Trust,Health Department,Healthy Food Access,7/1/2018,6/30/2019,90,200000.00,0.00,The Food Trust,9,EXEMPT,Non Profit
1920471,1920471,HEALTH,"The Health Care Improvement Foundation, Inc.",Health Department,Heart Disease Prevention,9/30/2018,9/29/2019,181,54912.00,0.00,"The Health Care Improvement Foundation, Inc.",9,EXEMPT,Non Profit
MPXX19000054,MPXX19000054,HEALTH,The Praxis Project,Miscellaneous Order,Training,7/1/2018,6/30/2019,90,4000.00,4000.00,The Praxis Project,102,EXEMPT,Non Profit
MPXX19000223,MPXX19000223,HEALTH,The Public Interest Law Center,Miscellaneous Order,Legal Analysis,11/1/2018,6/30/2019,90,30000.00,0.00,The Public Interest Law Center,102,EXEMPT,Non Profit
1720691,172069103,HEALTH,Thomas Jefferson University,Health Department,FY 18 RWA to increase $,3/1/2018,2/28/2019,0,243531.00,170872.00,Thomas Jefferson University,9,EXEMPT,Non Profit
1920316,1920316,HEALTH,"Timi Pharmaceuticals, inc.",Health Department,Naloxone Distribution,10/15/2018,6/30/2019,90,75000.00,50882.50,"Timi Pharmaceuticals, inc.",1,ADVERTISED,For Profit
1920457,1920457,HEALTH,"Tri County Termite & Pest Control, Inc.",Health Department,Integrated Pest Mgmt,3/1/2019,2/29/2020,334,91325.00,0.00,"Tri County Termite & Pest Control, Inc.",1,ADVERTISED,For Profit
MPXX19000044,MPXX19000044,HEALTH,Tyler Technologies,Miscellaneous Order,Tyler Tech. Lic. & Maint,7/1/2018,6/30/2019,90,24000.00,0.00,Tyler Technologies,102,EXEMPT,For Profit
1620122,162012203,HEALTH,UNITARY,Health Department,Temp. Pharmacy Staffing,7/1/2018,6/30/2019,90,700000.00,352577.10,UNITARY,1,ADVERTISED,unknown
1620442,162044203,HEALTH,UNITARY,Health Department,FY 19 CDC Navigation,9/30/2018,9/29/2019,181,1300000.00,591854.00,UNITARY,1,ADVERTISED,unknown
1720021,172002102,HEALTH,UNITARY,Health Department,Meidcal Specialty Service,7/1/2018,6/30/2019,90,2387327.00,574086.12,UNITARY,9,EXEMPT,unknown
1720690,172069001,HEALTH,UNITARY,Health Department,FY18 UNITARY RWA,3/1/2018,2/28/2019,0,9442990.00,7181128.00,UNITARY,9,EXEMPT,unknown
1720754,172075403,HEALTH,UNITARY,Health Department,Healthy Start,4/1/2018,3/31/2019,0,1800000.00,1195771.53,UNITARY,9,EXEMPT,unknown
1820083,182008301,HEALTH,UNITARY,Health Department,Medical Specialty Service,7/1/2018,6/30/2019,90,150000.00,0.00,UNITARY,9,EXEMPT,unknown
1820114,182011401,HEALTH,UNITARY,Health Department,FY 19 State Rebate,7/1/2018,6/30/2019,90,4225387.00,2387867.00,UNITARY,9,EXEMPT,unknown
1820155,182015501,HEALTH,UNITARY,Health Department,FY 19 GF,7/1/2018,6/30/2019,90,2229119.00,1253772.00,UNITARY,9,EXEMPT,unknown
1820162,182016201,HEALTH,UNITARY,Health Department,FY 19 State Pre&656,7/1/2018,6/30/2019,90,1945144.00,1008559.00,UNITARY,9,EXEMPT,unknown
1820470,182047001,HEALTH,UNITARY,Health Department,FY 19 Comp HIV Sur & Pre,1/1/2019,12/31/2019,274,1963480.00,0.00,UNITARY,9,EXEMPT,unknown
1720667,172066701,HEALTH,"University of Pennsylvania, Trustees of the",Health Department,FY 18 RWA- DENTAL,3/1/2018,2/28/2019,0,341319.00,277153.00,"University of Pennsylvania, Trustees of the",9,EXEMPT,Non Profit
1720668,172066801,HEALTH,"University of Pennsylvania, Trustees of the",Housing and Economic Dev,FY 18 RWA,3/1/2018,2/28/2019,0,403065.00,343553.00,"University of Pennsylvania, Trustees of the",9,EXEMPT,Non Profit
1820058,182005801,HEALTH,"University of Pennsylvania, Trustees of the",Health Department,HIV/AIDS Services,7/1/2018,6/30/2019,90,100000.00,49999.98,"University of Pennsylvania, Trustees of the",9,EXEMPT,Non Profit
1820222,182022201,HEALTH,"University of Pennsylvania, Trustees of the",Health Department,Obstetrical Consultant,7/1/2018,6/30/2019,90,57926.57,27237.70,"University of Pennsylvania, Trustees of the",9,EXEMPT,Non Profit
1820316,182031601,HEALTH,"University of Pennsylvania, Trustees of the",Health Department,Public Health Detailing,7/1/2018,6/30/2019,90,150000.00,95855.00,"University of Pennsylvania, Trustees of the",9,EXEMPT,Non Profit
1620444,162044403,HEALTH,Urban Affairs Coalition,Health Department,FY 19 CDC Navigation,9/30/2018,9/29/2019,181,235000.00,60448.00,Urban Affairs Coalition,1,ADVERTISED,Non Profit
1720684,172068401,HEALTH,Urban Affairs Coalition,Health Department,UAC -FY 18 RWA,3/1/2018,2/28/2019,0,212671.00,128234.00,Urban Affairs Coalition,9,EXEMPT,Non Profit
1820108,182010802,HEALTH,Urban Affairs Coalition,Health Department,FY 19 GF,7/1/2018,6/30/2019,90,391950.00,61484.00,Urban Affairs Coalition,9,EXEMPT,Non Profit
1820159,182015902,HEALTH,Urban Affairs Coalition,Health Department,FY 19 State Pre- OTO,7/1/2018,6/30/2019,90,1101500.00,459027.00,Urban Affairs Coalition,9,EXEMPT,Non Profit
1820422,182042201,HEALTH,Urban Affairs Coalition,Health Department,FY 19 Comp HIV Sur&Pre,1/1/2019,12/31/2019,274,298000.00,0.00,Urban Affairs Coalition,1,ADVERTISED,Non Profit
1920137,192013701,HEALTH,Vanguard Direct Inc.,Health Department,Media Campaign,7/1/2018,6/30/2019,90,297351.00,11000.00,Vanguard Direct Inc.,1,ADVERTISED,For Profit
MPXX19000075,MPXX19000075,HEALTH,Vericord LLC dba Chexout,Miscellaneous Order,STD Test Results Text,7/1/2018,6/30/2019,90,32000.00,32000.00,Vericord LLC dba Chexout,102,EXEMPT,For Profit
MPXX19000003,MPXX19000003,HEALTH,"WILLS EYE OPTHALMOLOGY CLINIC, INC.",Miscellaneous Order,Pathologic Ophthalmic,7/1/2018,6/30/2019,90,8000.00,2000.00,"WILLS EYE OPTHALMOLOGY CLINIC, INC.",102,EXEMPT,Non Profit
1720577,172057702,HEALTH,Welcoming Center for New Pennsylvanians,Health Department,Tobacco Retailer Project,7/1/2018,6/30/2019,90,20000.00,9680.83,Welcoming Center for New Pennsylvanians,9,EXEMPT,Non Profit
1720061,172006102,HEALTH,Women Organized Against Rape,Health Department,Sexual Assault,7/1/2018,6/30/2019,90,105000.00,52108.00,Women Organized Against Rape,9,EXEMPT,Non Profit
MPXX19000149,MPXX19000149,HEALTH,ZevRoss Spatial Analysis LLC,Miscellaneous Order,Spatial Analysis,8/9/2018,6/30/2019,90,32000.00,0.00,ZevRoss Spatial Analysis LLC,102,EXEMPT,For Profit
1920136,192013603,HEALTH,ab+c Creative Intelligence,Health Department,Media Campaign,7/1/2018,6/30/2019,90,368920.00,161659.96,ab+c Creative Intelligence,1,ADVERTISED,For Profit
1820143,182014303,HUMAN SERVICES,"3300 Henry Avenue Operating Company, LP",Human Services Department,Placement Services,7/1/2018,6/30/2019,90,346687.00,167654.25,"3300 Henry Avenue Operating Company, LP",1,ADVERTISED,For Profit
1820145,182014502,HUMAN SERVICES,"3938 Glen Drive Operating Company, LP",Human Services Department,Placement Services,7/1/2018,6/30/2019,90,130734.00,74929.95,"3938 Glen Drive Operating Company, LP",1,ADVERTISED,For Profit
1820142,182014201,HUMAN SERVICES,"425 Cedarcrest Road Operating Company, LP",Human Services Department,Placement Services,7/1/2018,6/30/2019,90,87156.00,58830.30,"425 Cedarcrest Road Operating Company, LP",1,ADVERTISED,For Profit
1820144,182014402,HUMAN SERVICES,"90 Cafferty Road Operating Company, LP",Human Services Department,Placement Services,7/1/2018,6/30/2019,90,443043.00,203364.00,"90 Cafferty Road Operating Company, LP",1,ADVERTISED,For Profit
1720240,172024003,HUMAN SERVICES,A Child's First Step,Human Services Department,Child Care Services,7/1/2018,6/30/2019,90,40000.00,20265.65,A Child's First Step,1,ADVERTISED,For Profit
1720229,172022902,HUMAN SERVICES,"A Second Chance, Inc.",Human Services Department,FGDM,7/1/2018,6/30/2019,90,410000.00,203250.00,"A Second Chance, Inc.",9,EXEMPT,Non Profit
1920199,1920199,HUMAN SERVICES,"A Second Chance, Inc.",Human Services Department,Placement Services,7/1/2018,6/30/2019,90,19780733.00,12903354.90,"A Second Chance, Inc.",9,EXEMPT,Non Profit
1820454,182045402,HUMAN SERVICES,Acollective Consulting LLC,Human Services Department,Placement Services,7/1/2018,6/30/2019,90,147686.00,74235.00,Acollective Consulting LLC,1,ADVERTISED,For Profit
1720145,172014506,HUMAN SERVICES,Adelphoi Villiage,Human Services Department,Placement Services,7/1/2018,6/30/2019,90,1317898.00,731514.32,Adelphoi Villiage,9,EXEMPT,Non Profit
MPXX19000061,MPXX19000061,HUMAN SERVICES,Adoption Center of Delaware Valley,Miscellaneous Order,Adoption Recruitment Srv,7/1/2018,6/30/2019,90,17167.00,0.00,Adoption Center of Delaware Valley,102,EXEMPT,Non Profit
1720129,172012905,HUMAN SERVICES,Alternative Rehabilitation Communities Inc.,Human Services Department,Placement Services,7/1/2018,6/30/2019,90,1307889.00,597825.15,Alternative Rehabilitation Communities Inc.,9,EXEMPT,Non Profit
MPXX19000070,MPXX19000070,HUMAN SERVICES,American National Red Cross It's Constituant Chapters - Bran,Miscellaneous Order,CPR Training,7/1/2018,6/30/2019,90,9540.00,6268.53,American National Red Cross It's Constituant Chapters - Bran,102,EXEMPT,Non Profit
1920122,1920122,HUMAN SERVICES,"Asociacion Puertorriquenos En Marcha, Inc.",Human Services Department,IOC CUA #2,7/1/2018,6/30/2019,90,11849688.32,6545755.22,"Asociacion Puertorriquenos En Marcha, Inc.",9,EXEMPT,Non Profit
1720224,172022402,HUMAN SERVICES,Assessment & Treatment Alternatives Inc,Human Services Department,Evaluations,7/1/2018,6/30/2019,90,75000.00,1000.00,Assessment & Treatment Alternatives Inc,9,EXEMPT,Non Profit
1720256,172025603,HUMAN SERVICES,Assessment & Treatment Alternatives Inc,Human Services Department,Placement Services,7/1/2018,6/30/2019,90,202712.00,109900.03,Assessment & Treatment Alternatives Inc,9,EXEMPT,Non Profit
MPXX19000197,MPXX19000197,HUMAN SERVICES,"Astro Printing Services, Inc",Miscellaneous Order,Printing Services,7/1/2018,6/30/2019,90,25000.00,19507.60,"Astro Printing Services, Inc",102,EXEMPT,For Profit
1820080,182008001,HUMAN SERVICES,"Attic Youth Center, The",Human Services Department,LGBTQ Services,7/1/2018,6/30/2019,90,100000.00,67773.00,"Attic Youth Center, The",9,EXEMPT,Non Profit
MPXX19000125,MPXX19000125,HUMAN SERVICES,"Attic Youth Center, The",Miscellaneous Order,Staff Training on LGBTQ,7/1/2018,6/30/2019,90,3500.00,0.00,"Attic Youth Center, The",102,EXEMPT,Non Profit
1820395,182039503,HUMAN SERVICES,Bancroft Neurohealth d/b/a Bancroft Rehabilitation Services,Human Services Department,Placement Services,7/1/2018,6/30/2019,90,400857.60,132613.80,Bancroft Neurohealth d/b/a Bancroft Rehabilitation Services,9,EXEMPT,Non Profit
1820340,182034001,HUMAN SERVICES,Be Strong Families NFP,Human Services Department,Training,7/1/2018,6/30/2019,90,50000.00,32553.06,Be Strong Families NFP,9,EXEMPT,Non Profit
1820185,182018503,HUMAN SERVICES,Being Beautiful Foundation,Human Services Department,Placement Services,7/1/2018,6/30/2019,90,900000.00,413027.16,Being Beautiful Foundation,9,EXEMPT,Non Profit
1720049,172004902,HUMAN SERVICES,Bethanna,Human Services Department,Placement Services,7/1/2018,6/30/2019,90,8823416.00,5436676.23,Bethanna,9,EXEMPT,Non Profit
1820288,182028801,HUMAN SERVICES,Bethanna,Human Services Department,PCIT Collaterals,7/1/2018,6/30/2019,90,31344.00,0.00,Bethanna,9,EXEMPT,Non Profit
1920250,1920250,HUMAN SERVICES,Bethanna,Human Services Department,IOC CUA#8,7/1/2018,6/30/2019,90,8471908.22,5209080.06,Bethanna,9,EXEMPT,Non Profit
1720023,172002303,HUMAN SERVICES,Bethany Christian Services,Human Services Department,Placement Services,7/1/2018,6/30/2019,90,1896938.00,931253.88,Bethany Christian Services,9,EXEMPT,Non Profit
1720143,172014302,HUMAN SERVICES,Big Brothers Big Sisters Association,Human Services Department,Mentoring Program,7/1/2018,6/30/2019,90,400000.00,265718.00,Big Brothers Big Sisters Association,9,EXEMPT,Non Profit
1920114,1920114,HUMAN SERVICES,"Blue Chip Technologies-US, Inc. d/b/a Guardian MPS",Computer and Information Svcs,Mobile Safety Enhancement,7/1/2018,6/30/2019,90,90000.00,45000.00,"Blue Chip Technologies-US, Inc. d/b/a Guardian MPS",1,ADVERTISED,For Profit
1720787,172078702,HUMAN SERVICES,C.B. Community Schools,Human Services Department,Learning Support,7/1/2018,6/30/2019,90,150000.00,78367.38,C.B. Community Schools,9,EXEMPT,Non Profit
1820132,182013202,HUMAN SERVICES,CASA of Philadelphia,Human Services Department,Advocacy Services,7/1/2018,6/30/2019,90,300000.00,146065.00,CASA of Philadelphia,9,EXEMPT,Non Profit
1720051,172005104,HUMAN SERVICES,"CHOR Youth & Family Services, Inc.",Human Services Department,Placement Services,7/1/2018,6/30/2019,90,50006.00,29924.32,"CHOR Youth & Family Services, Inc.",9,EXEMPT,Non Profit
1720261,172026102,HUMAN SERVICES,COMMUNIPOWER II,Human Services Department,Youth Counseling,7/1/2018,6/30/2019,90,112200.00,48113.00,COMMUNIPOWER II,1,ADVERTISED,For Profit
MPXX19000270,MPXX19000270,HUMAN SERVICES,Carol Cramer Brooks dba Juvenile Justice Associates,Miscellaneous Order,Suicide Prev Training,7/1/2018,6/30/2019,90,28575.00,16868.75,Carol Cramer Brooks dba Juvenile Justice Associates,102,EXEMPT,For Profit
1720214,172021407,HUMAN SERVICES,Carson Valley Children's Aid,Human Services Department,Placement Services,7/1/2017,6/30/2019,90,20336247.43,16766712.51,Carson Valley Children's Aid,9,EXEMPT,Non Profit
1720214,172021407,HUMAN SERVICES,Carson Valley Children's Aid,Human Services Department,Placement Services,7/1/2018,6/30/2019,90,10307012.00,6438433.31,Carson Valley Children's Aid,9,EXEMPT,Non Profit
1920038,1920038,HUMAN SERVICES,Carson Valley Children's Aid,Human Services Department,Rapid Service Response,7/1/2018,6/30/2019,90,2000000.00,1952045.68,Carson Valley Children's Aid,9,EXEMPT,Non Profit
1920042,1920042,HUMAN SERVICES,Carson Valley Children's Aid,Human Services Department,Truancy Prevention,7/1/2018,6/30/2019,90,943310.00,545848.00,Carson Valley Children's Aid,9,EXEMPT,Non Profit
1720079,172007902,HUMAN SERVICES,Catholic Social Services,Human Services Department,JJS Program Services,7/1/2018,6/30/2019,90,419848.00,95135.00,Catholic Social Services,9,EXEMPT,Non Profit
1920100,1920100,HUMAN SERVICES,Catholic Social Services,Human Services Department,IOC CUA#4,7/1/2018,6/30/2019,90,6767866.06,4343555.00,Catholic Social Services,9,EXEMPT,Non Profit
1920338,1920338,HUMAN SERVICES,Catholic Social Services,Human Services Department,Foster and Kinship Care,7/1/2018,6/30/2019,90,2900194.00,1393367.59,Catholic Social Services,9,EXEMPT,Non Profit
1920349,192034901,HUMAN SERVICES,Catholic Social Services,Human Services Department,Congregate Care Services,7/1/2018,6/30/2019,90,20146505.00,14461912.68,Catholic Social Services,9,EXEMPT,Non Profit
MPXX19000071,MPXX19000071,HUMAN SERVICES,Chapin Hall Center for Children,Miscellaneous Order,CANS/FAST Training,7/1/2018,6/30/2019,90,5850.00,0.00,Chapin Hall Center for Children,102,EXEMPT,Non Profit
1720050,172005005,HUMAN SERVICES,"Child First Services, Inc.",Human Services Department,Placement Services,7/1/2018,6/30/2019,90,10220575.00,6944371.66,"Child First Services, Inc.",9,EXEMPT,Non Profit
1820285,182028501,HUMAN SERVICES,Child Guidance Resource Centers Inc,Human Services Department,PCIT Collateral,7/1/2018,6/30/2019,90,31344.00,0.00,Child Guidance Resource Centers Inc,9,EXEMPT,Non Profit
1720015,172001502,HUMAN SERVICES,Children's Choice Inc,Human Services Department,Placement Services,7/1/2018,6/30/2019,90,7447372.00,4579913.61,Children's Choice Inc,9,EXEMPT,Non Profit
1920310,1920310,HUMAN SERVICES,Children's Home of York,Human Services Department,Placement Services,9/11/2018,6/30/2019,90,18372.00,11819.52,Children's Home of York,9,EXEMPT,Non Profit
1920004,1920004,HUMAN SERVICES,Children's Village,Human Services Department,Child Care Services,7/1/2018,6/30/2019,90,10439.00,0.00,Children's Village,1,ADVERTISED,Non Profit
1620431,162043103,HUMAN SERVICES,"Childspace Daycare Centers, Inc.",Human Services Department,Daycare Center,7/1/2018,6/30/2019,90,88453.00,32917.90,"Childspace Daycare Centers, Inc.",9,EXEMPT,Non Profit
1820239,182023902,HUMAN SERVICES,"Childway Pediatric Services, Inc.",Human Services Department,Placement,7/1/2018,6/30/2019,90,115556.00,62703.90,"Childway Pediatric Services, Inc.",9,EXEMPT,Non Profit
1820059,182005901,HUMAN SERVICES,Christ of Calvary Community Development Corp.,Human Services Department,Chaplaincy Services,7/1/2018,6/30/2019,90,50000.00,33927.60,Christ of Calvary Community Development Corp.,9,EXEMPT,Non Profit
1920057,1920057,HUMAN SERVICES,Community Legal Services,Legal Services,Legal Services,7/1/2018,6/30/2019,90,400000.00,0.00,Community Legal Services,9,EXEMPT,Non Profit
1920043,1920043,HUMAN SERVICES,Community Specialist Corporation d/b/a The Academy,Human Services Department,Placement Services,7/1/2018,6/30/2019,90,744723.00,114214.76,Community Specialist Corporation d/b/a The Academy,9,EXEMPT,Non Profit
1720221,172022103,HUMAN SERVICES,"Computer Aid, Inc",Computer and Information Svcs,Staff Augmentation-IT,7/1/2018,6/30/2019,90,1036655.00,687770.81,"Computer Aid, Inc",1,ADVERTISED,For Profit
1820193,182019302,HUMAN SERVICES,Concern Professional Service,Human Services Department,Placement Services,7/1/2018,6/30/2019,90,851695.00,602799.84,Concern Professional Service,9,EXEMPT,Non Profit
1720134,172013402,HUMAN SERVICES,Congreso De Latinos Unidos Inc,Human Services Department,Family Empowerment Serv,7/1/2018,6/30/2019,90,903241.00,540428.00,Congreso De Latinos Unidos Inc,9,EXEMPT,Non Profit
1720228,172022802,HUMAN SERVICES,Congreso De Latinos Unidos Inc,Human Services Department,Community Support Program,7/1/2018,6/30/2019,90,160000.00,101927.00,Congreso De Latinos Unidos Inc,9,EXEMPT,Non Profit
1820067,182006701,HUMAN SERVICES,Congreso De Latinos Unidos Inc,Human Services Department,Domestic Violence,7/1/2018,6/30/2019,90,222000.00,116707.00,Congreso De Latinos Unidos Inc,9,EXEMPT,Non Profit
1820485,182048501,HUMAN SERVICES,Congreso De Latinos Unidos Inc,Human Services Department,Rapid Re-housing,7/1/2018,6/30/2019,90,160000.00,73510.00,Congreso De Latinos Unidos Inc,9,EXEMPT,Non Profit
