original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor,exempt_status,adv_or_exempt,profit_status
1720595,1720595,HEALTH,Public Health Management Corporation,Health Department,STD DIS,12/1/2016,11/30/2017,60,1071188.00,594500.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1720607,172060703,HEALTH,Public Health Management Corporation,Health Department,Research Staff,10/1/2016,9/30/2017,0,107373.00,86975.52,Public Health Management Corporation,09,EXEMPT,Non Profit
1720614,1720614,HEALTH,Public Health Management Corporation,Health Department,FY17 CDC Sur C/ Inc/Behah,1/1/2017,12/31/2017,91,1151752.00,254751.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1720634,1720634,HEALTH,Public Health Management Corporation,Health Department,FY 17 CDC Prevention,1/1/2017,12/31/2017,91,1502716.00,481669.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1720686,1720686,HEALTH,Public Health Management Corporation,Health Department,FY 17 RWA,3/1/2017,2/28/2018,150,4424924.00,1119694.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1720821,1720821,HEALTH,Public Health Management Corporation,Health Department,CDC/ MMP,6/1/2017,5/31/2018,242,426403.00,43944.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1820106,1820106,HEALTH,Public Health Management Corporation,Health Department,FY 18 GF,7/1/2017,6/30/2018,272,738476.00,0.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1820116,1820116,HEALTH,Public Health Management Corporation,Health Department,Support Services,7/1/2017,6/30/2018,272,834442.00,57573.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1820163,1820163,HEALTH,Public Health Management Corporation,Health Department,FY 18 State 656,7/1/2017,6/30/2018,272,312326.00,0.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1820165,1820165,HEALTH,Public Health Management Corporation,Health Department,Contract Staff Bloomberg,7/1/2017,6/30/2018,272,199966.00,0.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1820181,1820181,HEALTH,Public Health Management Corporation,Health Department,FY 18 RWB-PHMC,7/1/2017,6/30/2018,272,1233465.00,113135.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1820258,1820258,HEALTH,Public Health Management Corporation,Health Department,Title V,7/1/2017,6/30/2018,272,487641.00,23983.00,Public Health Management Corporation,09,EXEMPT,Non Profit
1720696,1720696,HEALTH,"RUTGERS, THE STATE UNIVERSITY",Health Department,FY  17 RWA,3/1/2017,2/28/2018,150,204368.00,109243.00,"RUTGERS, THE STATE UNIVERSITY",09,EXEMPT,Non Profit
1720803,1720803,HEALTH,"Sage Pursuits, Inc.  dba: Envision Technology Partners, Inc.",Computer and Information Svcs,KIDS SCID,6/1/2017,5/31/2018,242,436000.00,242440.00,"Sage Pursuits, Inc.  dba: Envision Technology Partners, Inc.",01,ADVERTISED,For Profit
MPXX18000062,MPXX18000062,HEALTH,Sickle Cell Disease Association of America,Miscellaneous Order,Sickle Cell Education,7/1/2017,6/30/2018,272,10000.00,10000.00,Sickle Cell Disease Association of America,102,EXEMPT,Non Profit
1620515,162051501,HEALTH,Strategy Arts,Health Department,Consultant,6/1/2017,5/31/2018,242,73871.00,73871.00,Strategy Arts,01,ADVERTISED,For Profit
1520482,152048202,HEALTH,"Temple Center for Population Health, LLC",Health Department,Better Chronic Care,9/30/2016,9/29/2017,0,141147.44,42114.05,"Temple Center for Population Health, LLC",09,EXEMPT,Non Profit
1520451,152045102,HEALTH,Temple University,Health Department,Sodium Reduction,9/30/2016,9/29/2017,0,135000.00,36547.38,Temple University,09,EXEMPT,Non Profit
1620380,162038001,HEALTH,Temple University,Health Department,FY 17 CDC Prevention,1/1/2017,12/31/2017,91,70000.00,9143.00,Temple University,09,EXEMPT,Non Profit
1720664,1720664,HEALTH,Temple University,Health Department,FY 17 RWA/MAI,3/1/2017,2/28/2018,150,517468.00,0.00,Temple University,09,EXEMPT,Non Profit
1720022,172002201,HEALTH,"Tenet Health System Hahnemann, L.L.C.",Health Department,Hospital Referrals,7/1/2017,6/30/2018,272,200000.00,0.00,"Tenet Health System Hahnemann, L.L.C.",05,EXEMPT,For Profit
1820002,1820002,HEALTH,Tenet Health Systems St. CHFC  L.L.C.,Health Department,Pediatric Specialty Svcs.,7/1/2017,6/30/2018,272,20000.00,0.00,Tenet Health Systems St. CHFC  L.L.C.,07,EXEMPT,For Profit
MPXX18000031,MPXX18000031,HEALTH,The College of Physicians of Philadelphia,Miscellaneous Order,Pub Health Grand Rounds,7/1/2017,6/30/2018,272,10000.00,1000.00,The College of Physicians of Philadelphia,102,EXEMPT,Non Profit
1720681,1720681,HEALTH,The Cooper Health System,Health Department,FY 17 RWA,3/1/2017,2/28/2018,150,1016015.00,261436.00,The Cooper Health System,09,EXEMPT,Non Profit
1520455,152045502,HEALTH,The Food Trust,Health Department,Healthy Food Access,9/30/2016,9/29/2017,0,175000.00,152709.60,The Food Trust,09,EXEMPT,Non Profit
1520517,152051703,HEALTH,"The Health Care Improvement Foundation, Inc.",Health Department,Better Chronic Care,9/30/2016,9/29/2017,0,325721.13,49150.96,"The Health Care Improvement Foundation, Inc.",09,EXEMPT,Non Profit
1620359,162035901,HEALTH,Thomas Jefferson University,Health Department,FY 17 CDC Prevention,1/1/2017,12/31/2017,91,57500.00,30508.00,Thomas Jefferson University,09,EXEMPT,Non Profit
1720691,1720691,HEALTH,Thomas Jefferson University,Health Department,Fy 17 RWA,3/1/2017,2/28/2018,150,250237.00,79421.00,Thomas Jefferson University,09,EXEMPT,Non Profit
1620122,162012202,HEALTH,UNITARY,Health Department,Temp. Pharmacy Staff,7/1/2017,6/30/2018,272,700000.00,118109.37,UNITARY,01,ADVERTISED,unknown
1620407,162040701,HEALTH,UNITARY,Health Department,CDC Prevention Unitary,1/1/2017,12/31/2017,91,2321081.00,296106.00,UNITARY,09,EXEMPT,unknown
1620442,162044201,HEALTH,UNITARY,Health Department,CDC Navgation Project,9/30/2016,9/29/2017,0,800000.00,688272.00,UNITARY,01,ADVERTISED,unknown
1720021,172002101,HEALTH,UNITARY,Health Department,Hospital Referrals,7/1/2017,6/30/2018,272,2537327.00,34791.67,UNITARY,09,EXEMPT,unknown
1720690,1720690,HEALTH,UNITARY,Health Department,2017 Ryan White A Unitary,3/1/2017,2/28/2018,150,10213597.00,3793903.00,UNITARY,09,EXEMPT,unknown
1720754,1720754,HEALTH,UNITARY,Health Department,Healthy Start,4/1/2017,9/30/2017,0,823048.00,259844.00,UNITARY,09,EXEMPT,unknown
1820083,1820083,HEALTH,UNITARY,Health Department,medical speciaty services,7/1/2017,6/30/2018,272,150000.00,0.00,UNITARY,09,EXEMPT,unknown
1820114,1820114,HEALTH,UNITARY,Health Department,FY 18 RWB Unitary,7/1/2017,6/30/2018,272,3892428.00,274992.00,UNITARY,09,EXEMPT,unknown
1820155,1820155,HEALTH,UNITARY,Health Department,FY 17 GF Unitary,7/1/2017,6/30/2018,272,1961619.00,349603.00,UNITARY,09,EXEMPT,unknown
1820162,1820162,HEALTH,UNITARY,Health Department,FY18State Pre&656 Unitary,7/1/2017,6/30/2018,272,1943894.00,193375.00,UNITARY,09,EXEMPT,unknown
1620129,162012902,HEALTH,"University of Pennsylvania, Trustees of the",Health Department,Improving Clinical Care,9/30/2016,9/29/2017,0,70000.00,40000.00,"University of Pennsylvania, Trustees of the",09,EXEMPT,Non Profit
1720667,1720667,HEALTH,"University of Pennsylvania, Trustees of the",Health Department,FY 17 RWA DENTAL,3/1/2017,2/28/2018,150,326917.00,147015.00,"University of Pennsylvania, Trustees of the",09,EXEMPT,Non Profit
1720668,1720668,HEALTH,"University of Pennsylvania, Trustees of the",Housing & Economic Development,Fy 17 RWA CARE,3/1/2017,2/28/2018,150,381518.00,0.00,"University of Pennsylvania, Trustees of the",09,EXEMPT,Non Profit
1620444,162044401,HEALTH,Urban Affairs Coalition,Health Department,CDC Pre Navi Svcs FY 17,9/30/2016,9/29/2017,0,160000.00,144368.00,Urban Affairs Coalition,01,ADVERTISED,Non Profit
1720616,172061601,HEALTH,Urban Affairs Coalition,Health Department,FY 17 CDC pre - 01,1/1/2017,12/31/2017,91,507057.00,253384.00,Urban Affairs Coalition,09,EXEMPT,Non Profit
1720684,1720684,HEALTH,Urban Affairs Coalition,Health Department,FY 17 RWA,3/1/2017,2/28/2018,150,185000.00,58566.00,Urban Affairs Coalition,09,EXEMPT,Non Profit
1820108,1820108,HEALTH,Urban Affairs Coalition,Health Department,FY 18 GF,7/1/2017,6/30/2018,272,67400.00,807.00,Urban Affairs Coalition,09,EXEMPT,Non Profit
1820159,1820159,HEALTH,Urban Affairs Coalition,Health Department,FY 18  UAC State Pre&656,7/1/2017,6/30/2018,272,772675.00,104994.00,Urban Affairs Coalition,09,EXEMPT,Non Profit
MPXX18000175,MPXX18000175,HEALTH,Vericord LLC dba Chexout,Miscellaneous Order,STD Test Results Text,7/1/2017,6/30/2018,272,32000.00,32000.00,Vericord LLC dba Chexout,102,EXEMPT,For Profit
MPXX18000005,MPXX18000005,HEALTH,"WILLS EYE OPTHALMOLOGY CLINIC, INC.",Miscellaneous Order,Pathologic Ophthalmic,7/1/2017,6/30/2018,272,10000.00,0.00,"WILLS EYE OPTHALMOLOGY CLINIC, INC.",102,EXEMPT,Non Profit
1720061,172006101,HEALTH,Women Organized Against Rape,Health Department,Sexual Assualt,7/1/2017,6/30/2018,272,105000.00,0.00,Women Organized Against Rape,09,EXEMPT,Non Profit
MPXX18000121,MPXX18000121,HEALTH,ZevRoss Spatial Analysis,Miscellaneous Order,Spatial Analysis,7/1/2017,6/30/2018,272,32000.00,8250.00,ZevRoss Spatial Analysis,102,EXEMPT,For Profit
1720145,172014503,HUMAN SERVICES,Adelphoi Villiage,Human Services Department,Placement Services,7/1/2017,6/30/2018,272,2144627.59,228572.82,Adelphoi Villiage,09,EXEMPT,Non Profit
MPXX18000035,MPXX18000035,HUMAN SERVICES,American National Red Cross It's Constituant Chapters - Bran,Miscellaneous Order,CPR Training,7/1/2017,6/30/2018,272,9540.00,0.00,American National Red Cross It's Constituant Chapters - Bran,102,EXEMPT,Non Profit
MPXX18000037,MPXX18000037,HUMAN SERVICES,Americor Press,Miscellaneous Order,Printing Services,7/1/2017,6/30/2018,272,25000.00,0.00,Americor Press,102,EXEMPT,For Profit
1720224,172022401,HUMAN SERVICES,Assessment & Treatment Alternatives Inc,Human Services Department,Evaluation Services,7/1/2017,6/30/2018,272,75000.00,0.00,Assessment & Treatment Alternatives Inc,09,EXEMPT,Non Profit
1720633,172063301,HUMAN SERVICES,Auberle,Human Services Department,Placement Services,7/1/2017,6/30/2018,272,35065.58,0.00,Auberle,09,EXEMPT,Non Profit
1820185,1820185,HUMAN SERVICES,Being Beautiful Foundation,Human Services Department,Placement Services,7/1/2017,6/30/2018,272,304018.15,27968.20,Being Beautiful Foundation,09,EXEMPT,Non Profit
1720049,172004901,HUMAN SERVICES,Bethanna,Human Services Department,Placement Services,7/1/2017,6/30/2018,272,8364048.17,1902355.99,Bethanna,09,EXEMPT,Non Profit
1820072,1820072,HUMAN SERVICES,Bethanna,Human Services Department,IOC CUA #8,7/1/2017,6/30/2018,272,8511369.60,1820664.54,Bethanna,09,EXEMPT,Non Profit
1520345,152034503,HUMAN SERVICES,"Blue Chip Technologies-US, Inc. d/b/a Guardian MPS",Computer and Information Svcs,Mobile Safety Enhancement,7/1/2017,6/30/2018,272,95080.00,95080.00,"Blue Chip Technologies-US, Inc. d/b/a Guardian MPS",01,ADVERTISED,For Profit
1720787,172078701,HUMAN SERVICES,C.B. Community Schools,Human Services Department,Learning Support,7/1/2017,6/30/2018,272,100000.00,0.00,C.B. Community Schools,09,EXEMPT,Non Profit
1720051,172005101,HUMAN SERVICES,"CHOR Youth & Family Services, Inc.",Human Services Department,Placement Servi ces,7/1/2017,6/30/2018,272,5325.91,480.00,"CHOR Youth & Family Services, Inc.",09,EXEMPT,Non Profit
1720261,172026101,HUMAN SERVICES,COMMUNIPOWER II,Human Services Department,Youth Development,7/1/2017,6/30/2018,272,112200.00,0.00,COMMUNIPOWER II,01,ADVERTISED,For Profit
1520225,152022507,HUMAN SERVICES,Carson Valley Children's Aid,Human Services Department,Rapid Srv Response Initia,7/1/2017,6/30/2018,272,1440596.00,430807.04,Carson Valley Children's Aid,09,EXEMPT,Non Profit
1520409,152040903,HUMAN SERVICES,Carson Valley Children's Aid,Human Services Department,Truancy Prevention CUA 1,7/1/2017,6/30/2018,272,943310.00,145389.00,Carson Valley Children's Aid,01,ADVERTISED,Non Profit
1720214,172021402,HUMAN SERVICES,Carson Valley Children's Aid,Human Services Department,Placement Services,7/1/2017,6/30/2018,272,9229235.43,1271411.35,Carson Valley Children's Aid,09,EXEMPT,Non Profit
1620030,162003004,HUMAN SERVICES,Catholic Social Services,Human Services Department,Placement Services,7/1/2017,6/30/2018,272,19430991.23,3151155.24,Catholic Social Services,09,EXEMPT,Non Profit
1720079,172007901,HUMAN SERVICES,Catholic Social Services,Human Services Department,JJS Program Services,7/1/2017,6/30/2018,272,419848.00,25859.00,Catholic Social Services,09,EXEMPT,Non Profit
1720050,172005001,HUMAN SERVICES,"Child First Services, Inc.",Human Services Department,Placement services,7/1/2017,6/30/2018,272,9162319.56,1440163.25,"Child First Services, Inc.",09,EXEMPT,Non Profit
1720015,172001501,HUMAN SERVICES,Children's Choice Inc,Human Services Department,Placement Services,7/1/2017,6/30/2018,272,8037610.61,1126945.20,Children's Choice Inc,09,EXEMPT,Non Profit
1720025,172002501,HUMAN SERVICES,Children's Services Inc,Human Services Department,Placement Services,7/1/2017,6/30/2018,272,1062360.46,95718.17,Children's Services Inc,09,EXEMPT,Non Profit
1820059,1820059,HUMAN SERVICES,Christ of Calvary Community Development Corp.,Human Services Department,Chaplaincy Services,7/1/2017,6/30/2018,272,50000.00,9794.40,Christ of Calvary Community Development Corp.,09,EXEMPT,Non Profit
1720134,172013401,HUMAN SERVICES,Congreso De Latinos Unidos Inc,Human Services Department,Family Empowerment,7/1/2017,6/30/2018,272,903341.00,0.00,Congreso De Latinos Unidos Inc,09,EXEMPT,Non Profit
1720228,172022801,HUMAN SERVICES,Congreso De Latinos Unidos Inc,Human Services Department,Community Support Program,7/1/2017,6/30/2018,272,160000.00,24077.00,Congreso De Latinos Unidos Inc,09,EXEMPT,Non Profit
1820067,1820067,HUMAN SERVICES,Congreso De Latinos Unidos Inc,Human Services Department,Domestic Violence,7/1/2017,6/30/2018,272,222000.00,0.00,Congreso De Latinos Unidos Inc,09,EXEMPT,Non Profit
1520213,152021303,HUMAN SERVICES,Cora Services Inc,Human Services Department,IP/Family Advocacy,7/1/2017,6/30/2018,272,846076.00,31386.00,Cora Services Inc,09,EXEMPT,Non Profit
1720236,172023602,HUMAN SERVICES,"Cornell Abraxas Group, Inc.",Human Services Department,Institution/Reintergratio,7/1/2017,6/30/2018,272,889110.62,69696.42,"Cornell Abraxas Group, Inc.",01,ADVERTISED,For Profit
1720239,172023901,HUMAN SERVICES,Creative Arts For Everyone (CAFE),Human Services Department,Family Court Visit Servic,7/1/2017,6/30/2018,272,79710.00,0.00,Creative Arts For Everyone (CAFE),09,EXEMPT,Non Profit
1720010,172001001,HUMAN SERVICES,"Detectives, Private Investigators Inc., The",Human Services Department,Private Investigation Ser,7/1/2017,6/30/2018,272,500000.00,110096.00,"Detectives, Private Investigators Inc., The",01,ADVERTISED,For Profit
1720026,172002601,HUMAN SERVICES,Devereux Foundation,Human Services Department,Placement Services,7/1/2017,6/30/2018,272,6892256.21,0.00,Devereux Foundation,09,EXEMPT,Non Profit
1520109,152010903,HUMAN SERVICES,"Diversified Community Services, Inc",Human Services Department,Intensive Prevention Srv,7/1/2017,6/30/2018,272,712154.00,46581.00,"Diversified Community Services, Inc",09,EXEMPT,Non Profit
1520243,152024303,HUMAN SERVICES,Educating Communities for Parenting,Human Services Department,Parenting,7/1/2017,6/30/2018,272,50000.00,8334.00,Educating Communities for Parenting,09,EXEMPT,Non Profit
1720241,172024101,HUMAN SERVICES,Episcopal Comm Services of the Diocese of Pa,Human Services Department,FASST Housing Progrram,7/1/2017,6/30/2018,272,388000.00,0.00,Episcopal Comm Services of the Diocese of Pa,09,EXEMPT,Non Profit
1820184,1820184,HUMAN SERVICES,Family & Children's Aid Inc.,Human Services Department,Placement Services,7/1/2017,6/30/2018,272,99610.00,0.00,Family & Children's Aid Inc.,09,EXEMPT,Non Profit
1720203,172020301,HUMAN SERVICES,Family Support Services,Human Services Department,Family Empowerment,7/1/2017,6/30/2018,272,735798.00,0.00,Family Support Services,09,EXEMPT,Non Profit
1720226,172022602,HUMAN SERVICES,Family Support Services,Human Services Department,Family School,7/1/2017,6/30/2018,272,956277.00,0.00,Family Support Services,09,EXEMPT,Non Profit
1620528,162052802,HUMAN SERVICES,First Choice Home and Community Services,Human Services Department,Placement Services,7/1/2017,6/30/2018,272,904770.06,291587.11,First Choice Home and Community Services,06,EXEMPT,For Profit
1520516,152051603,HUMAN SERVICES,"Forensic Mental Health Services, LLC",Human Services Department,Forensic Evaluations,7/1/2017,6/30/2018,272,150000.00,0.00,"Forensic Mental Health Services, LLC",01,ADVERTISED,For Profit
1720027,172002701,HUMAN SERVICES,Friendship House,Human Services Department,Placement Services,7/1/2017,6/30/2018,272,1400241.54,206459.79,Friendship House,09,EXEMPT,Non Profit
1720028,172002803,HUMAN SERVICES,George Junior Republic in Pennsylvania,Human Services Department,Placement Services,7/1/2017,6/30/2018,272,14293241.00,1638934.09,George Junior Republic in Pennsylvania,09,EXEMPT,Non Profit
1620192,162019202,HUMAN SERVICES,Girls Inc. of Greater Philadelphia & Southern New Jersey,Human Services Department,Adolescent FemaleTraining,7/1/2017,6/30/2018,272,60000.00,0.00,Girls Inc. of Greater Philadelphia & Southern New Jersey,09,EXEMPT,Non Profit
1720269,172026902,HUMAN SERVICES,Glen Mills Schools,Human Services Department,Placement Services,7/1/2017,6/30/2018,272,8985085.00,1508332.75,Glen Mills Schools,09,EXEMPT,Non Profit
1720395,172039501,HUMAN SERVICES,HIAS & Council Migration Service of Phila.,Legal Services,Legal Services,7/1/2017,6/30/2018,272,40000.00,0.00,HIAS & Council Migration Service of Phila.,09,EXEMPT,Non Profit
1720737,172073701,HUMAN SERVICES,Haven Home for Girls,Human Services Department,Placement Services,7/1/2017,6/30/2018,272,64970.00,11036.00,Haven Home for Girls,09,EXEMPT,Non Profit
MPXX18000033,MPXX18000033,HUMAN SERVICES,IMX Medical Management Services,Miscellaneous Order,3rd party med consultant,7/1/2017,6/30/2018,272,30000.00,0.00,IMX Medical Management Services,102,EXEMPT,For Profit
1720077,172007701,HUMAN SERVICES,"Institute for the Development of African American Youth, Inc",Human Services Department,Delinquency Prevention,7/1/2017,6/30/2018,272,702350.00,138064.61,"Institute for the Development of African American Youth, Inc",09,EXEMPT,Non Profit
1720047,172004701,HUMAN SERVICES,"Integrating Factors, Inc.",Computer and Information Svcs,CARES Maintenance,7/1/2017,6/30/2018,272,320000.00,0.00,"Integrating Factors, Inc.",01,ADVERTISED,For Profit
MPXX18000166,MPXX18000166,HUMAN SERVICES,"JKM Training, Inc",Miscellaneous Order,Safe Crisis Management,7/1/2017,6/30/2018,272,12000.00,0.00,"JKM Training, Inc",102,EXEMPT,For Profit
1720052,172005201,HUMAN SERVICES,Jewish Family & Children's Service of Greater Philadelphia,Human Services Department,Placement Services,7/1/2017,6/30/2018,272,2745724.66,0.00,Jewish Family & Children's Service of Greater Philadelphia,09,EXEMPT,Non Profit
1720259,172025901,HUMAN SERVICES,Jewish Family & Children's Service of Greater Philadelphia,Human Services Department,Family Empowerment Srvcs,7/1/2017,6/30/2018,272,519348.00,0.00,Jewish Family & Children's Service of Greater Philadelphia,01,ADVERTISED,Non Profit
